ct_name,macro_avg_dice,micro_avg_dice,dice_right adrenal gland,dice_left adrenal gland,dice_bladder,dice_duodenum,dice_esophagus,dice_gallbladder,dice_heart,dice_right kidney,dice_left kidney,dice_liver,dice_pancreas,dice_prostate,dice_small bowel,dice_spleen,dice_stomach
08-12-2009-NA-CT-94450.nii.gz,0.7934146722157797,0.9186449,0.7509959936141968,0.6381522417068481,0.8992874026298523,0.6805076003074646,0.7140583992004395,0.8343173265457153,0.9204819202423096,0.9588057994842529,0.9575326442718506,0.9663075804710388,0.8627768754959106,0.0,0.818221926689148,0.9602494835853577,0.9395248889923096
12-01-2004-NA-CT-94309.nii.gz,0.5029044066633408,0.70701367,0.23175182938575745,0.0,0.03344214707612991,0.0004969561705365777,0.6807679533958435,0.7478744387626648,0.8399360775947571,0.936863899230957,0.9030783176422119,0.9507825970649719,0.44308823347091675,0.012431425042450428,0.2904199957847595,0.9043504595756531,0.5682817697525024
09-28-2009-NA-CT-93631.nii.gz,0.7059482077757517,0.79865664,0.48227712512016296,0.3224334716796875,0.9412568211555481,0.6784717440605164,0.6672587990760803,0.8079583644866943,0.9383653998374939,0.9512409567832947,0.9512373208999634,0.9571939706802368,0.6814464330673218,0.0,0.4257609248161316,0.9225061535835266,0.8618156313896179
08-29-2008-NA-CT-98767.nii.gz,0.8204770763715108,0.92341405,0.49281013011932373,0.6597368717193604,0.9132248163223267,0.7647594213485718,0.7669281959533691,0.87660151720047,0.8144682049751282,0.9681314826011658,0.9705019593238831,0.9680454134941101,0.7792198061943054,0.5781789422035217,0.8253428936004639,0.9742363095283508,0.9549701809883118
08-31-2004-NA-CT-59475.nii.gz,0.6851303547620773,0.9016147,0.5639615058898926,0.5333749055862427,0.8379061818122864,0.6165316104888916,0.752199113368988,0.05609418451786041,0.7965690493583679,0.9628005623817444,0.9641518592834473,0.9613876342773438,0.6582192182540894,0.0,0.71892249584198,0.961352527141571,0.8934844732284546
01-03-2006-NA-CT-30230.nii.gz,0.6152579049269359,0.7862887,0.0,0.0,0.614635705947876,0.8361713886260986,0.35938557982444763,0.9104812741279602,0.7124339938163757,0.9521815180778503,0.9586110711097717,0.9080373644828796,0.8626359701156616,0.0,0.6410889029502869,0.6338741183280945,0.8393316864967346
03-23-2005-NA-CT-75191.nii.gz,0.7160816022327968,0.89650506,0.30735358595848083,0.415988951921463,0.899134635925293,0.5724979639053345,0.6974155902862549,0.0,0.819725513458252,0.9527974128723145,0.9534576535224915,0.9649996757507324,0.7685143947601318,1.0,0.8428158164024353,0.9091607332229614,0.9212805032730103
11-18-2004-NA-CT-22011.nii.gz,0.5789932161569595,0.81612873,0.0,0.3086816668510437,0.9090096950531006,0.38012534379959106,0.6925706267356873,0.0,0.8230052590370178,1.0,0.9448946118354797,0.965822696685791,0.7163106799125671,0.03923749923706055,0.42373403906822205,0.9528799057006836,0.949633002281189
10-24-2009-NA-CT-41891.nii.gz,0.6977326912539346,0.8221864,0.3426497280597687,0.39913076162338257,0.8325397372245789,0.39120978116989136,0.3482580780982971,0.7420205473899841,0.8721729516983032,0.9286325573921204,0.9205983281135559,0.9629636406898499,0.7389744520187378,1.0,0.4355333149433136,0.9166020154953003,0.9369717836380005
07-14-2004-NA-CT-93099.nii.gz,0.6570420978324754,0.84563565,0.22416917979717255,0.047525614500045776,0.2411186695098877,0.6956143379211426,0.6156986355781555,0.8506481647491455,0.8113059997558594,0.9480942487716675,0.9444918036460876,0.9657410979270935,0.6341894865036011,1.0,0.436705619096756,0.88332200050354,0.8999645113945007
