ct_name,macro_avg_dice,micro_avg_dice,dice_right adrenal gland,dice_left adrenal gland,dice_bladder,dice_duodenum,dice_esophagus,dice_gallbladder,dice_heart,dice_right kidney,dice_left kidney,dice_liver,dice_pancreas,dice_prostate,dice_small bowel,dice_spleen,dice_stomach
06-03-2005-NA-CT-41258.nii.gz,0.6486984491348267,0.8025901,0.05766525864601135,0.2089996337890625,0.8520581126213074,0.5552667379379272,0.6497080326080322,0.6935291886329651,0.8559216856956482,0.9490543007850647,0.9493107199668884,0.9495038390159607,0.5931533575057983,0.2797965109348297,0.4217880964279175,0.8798689842224121,0.8348522782325745
02-12-2005-NA-CT-25835.nii.gz,0.7623595531497683,0.8784438,0.3667854070663452,0.3435901701450348,0.9123893976211548,0.553850531578064,0.727250337600708,0.8408216238021851,0.825549304485321,0.9500457644462585,0.9439727663993835,0.9658802151679993,0.8582414388656616,1.0,0.5789082050323486,0.9593011140823364,0.8464474678039551
11-02-2005-NA-CT-05478.nii.gz,0.7245919576713017,0.8215378,0.4572117328643799,0.3987938165664673,0.8744151592254639,0.3458864390850067,0.5078608989715576,0.8222863674163818,0.8309741020202637,0.9238960146903992,0.9481573104858398,0.9597104787826538,0.8286475539207458,1.0,0.470992773771286,0.9164345860481262,0.8590201735496521
06-02-2008-NA-CT-95334.nii.gz,0.6062102009852727,0.812159,0.1426553726196289,0.0,0.9337810277938843,0.22483660280704498,0.5716333985328674,0.5356816053390503,0.8493448495864868,0.9437794089317322,0.9078734517097473,0.953729510307312,0.7009229063987732,0.0,0.5397960543632507,0.9263415336608887,0.8627772927284241
11-16-2004-NA-CT-33668.nii.gz,0.8242596579449517,0.9112238,0.4981718361377716,0.5312656164169312,0.8863763809204102,0.6860945820808411,0.7203015685081482,0.8899537324905396,0.8145767450332642,0.9610579609870911,0.9487364292144775,0.9678332209587097,0.8870548009872437,1.0,0.829918622970581,0.9679210782051086,0.9503726363182068
03-20-2004-NA-CT-22456.nii.gz,0.6055819809436798,0.784007,0.2779809832572937,0.33995771408081055,0.0,0.526888370513916,0.4149322211742401,0.8976477980613708,0.8479886054992676,0.962654173374176,0.9528725743293762,0.9578971862792969,0.7916052937507629,0.0,0.3954158425331116,0.9464216232299805,0.7714673280715942
11-16-2005-NA-CT-69814.nii.gz,0.6861006638833455,0.8406267,0.37771740555763245,0.0,0.8616735935211182,0.41950780153274536,0.6252095699310303,0.5872748494148254,0.820258378982544,0.9485998749732971,0.9002148509025574,0.9572535753250122,0.7017883062362671,1.0,0.6076363921165466,0.9538041353225708,0.8444705605506897
10-31-2008-NA-CT-03686.nii.gz,0.6713533273765019,0.77544516,0.4638807773590088,0.27125850319862366,0.9006015658378601,0.0,0.6851520538330078,0.7127196788787842,0.8698793649673462,0.956678569316864,0.9559787511825562,0.9387643337249756,0.4523208439350128,1.0,0.4999582767486572,0.930172860622406,0.7615810036659241
07-04-2008-NA-CT-32279.nii.gz,0.6612278380741675,0.8698585,0.02819463424384594,0.03275027871131897,0.8820998072624207,0.6570928692817688,0.6930240392684937,0.7619369626045227,0.8546810150146484,0.9511529207229614,0.9506780505180359,0.9626044631004333,0.6225337386131287,0.0,0.7077409625053406,0.9242753982543945,0.8896524310112
02-05-2005-NA-CT-73769.nii.gz,0.7341667284568151,0.8417961,0.6607192754745483,0.3275030255317688,0.9261569976806641,0.6039643287658691,0.6825492978096008,0.876177966594696,0.7857138514518738,0.9600616097450256,0.9619380235671997,0.9672014713287354,0.8434976935386658,0.13255535066127777,0.45684289932250977,0.9366810917854309,0.8909380435943604
